sn,NP,bacteria,strain,NP_synthesis,drug,drug_dose_µg_disk,NP_concentration_µg_ml,NP_size_min_nm,NP_size_max_nm,NP_size_avg_nm,shape,method,ZOI_drug_mm_or_MIC _µg_ml,error_ZOI_drug_mm_or_MIC_µg_ml,ZOI_NP_mm_or_MIC_np_µg_ml,error_ZOI_NP_mm_or_MIC_np_µg_ml,ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,error_ZOI_drug_NP_mm_or_MIC_drug_NP_µg_ml,fold_increase_in_antibacterial_activity,zeta_potential_mV,MDR,FIC,effect,reference,doi,article_list,time_hr,coating_with_antimicrobial_peptide_polymers,combined_MIC,peptide_MIC,viability_%,viability_error,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
1802,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Methicillin,5.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,8.8,,,-15,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1803,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Nalidixic acid,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,19.0,,,,9.0,,,-15,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1804,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Rifampicin,15.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,36.0,,,,,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1805,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Vancomycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,14.0,,,,,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1806,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Gentamycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,16.0,,,,,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1807,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Ciprofloxacin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,25.0,,,,,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1808,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Methicillin,5.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1809,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Nalidixic acid,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,,,,,R,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1810,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Rifampicin,15.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,,,,,R,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1811,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Vancomycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,15.0,,,,,,,,R,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1812,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Gentamycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,29.0,,,,,,,,R,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1813,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Ciprofloxacin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,33.0,,,,31.0,0.99,,-28,,0.62,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1814,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Methicillin,5.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,30.0,0.75,,-28,,0.31,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1815,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Nalidixic acid,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,18.0,,,,19.0,0.38,,-28,,0.18,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1816,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Rifampicin,15.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,39.0,,,,35.0,0.77,,-28,,0.57,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1817,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Vancomycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,20.0,,,,38.0,1.06,,-28,,0.58,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1818,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Gentamycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,24.0,,,,16.0,0.41,,-28,R,0.9,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1819,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Ciprofloxacin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,21.0,,,,15.0,0.31,,-28,R,0.78,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1820,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Methicillin,5.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,12.0,0.28,,-28,R,0.66,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1821,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Nalidixic acid,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,0.0,,,,12.0,0.26,,-28,R,0.56,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1822,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Rifampicin,15.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,35.0,,,,2.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1823,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Vancomycin,30.0,20.0,12,32.0,22.0,"spherical, triangular and hexagonal",disc_diffusion,20.0,,,,1.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1824,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Ciprofloxacin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,1.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1825,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Gentamycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,16.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1826,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Rifampicin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,8.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1827,Au,Staphylococcus epidermidis,73,green_synthesis from Bacillus sp.,Vancomycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,62.5,,,,4.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1828,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Ciprofloxacin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,62.5,,,,2.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1829,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Gentamycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,125.0,,,,2.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1830,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Rifampicin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,125.0,,,,32.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1831,Au,Staphylococcus epidermidis,152,green_synthesis from Bacillus sp.,Vancomycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,62.5,,,,16.0,,,,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1832,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Ciprofloxacin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,16.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1833,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Gentamycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,16.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1834,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Rifampicin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,16.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1835,Au,Staphylococcus epidermidis,78,green_synthesis from Bacillus sp.,Vancomycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,62.5,,,,32.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1836,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Ciprofloxacin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,62.5,,,,32.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
1837,Au,Staphylococcus haemolyticus,41,green_synthesis from Bacillus sp.,Gentamycin,,,12,32.0,22.0,"spherical, triangular and hexagonal",MIC,31.25,,,,32.0,,,R,,,,https://link.springer.com/article/10.1007/s13404-015-0162-4,10.1007/s13404-015-0162-4,43,24.0,,,,,,Gold Bulletin,Springer Science and Business Media LLC,2015,Effect of biofabricated gold nanoparticle-based antibiotic conjugates on minimum inhibitory concentration of bacterial isolates of clinical origin,False,True,hybrid,43_roshmi2015.pdf,1,data/pdfs/pdf_synergy/43_roshmi2015.pdf,True
