sn,np,coating,bacteria,mdr,strain,np_synthesis,method,mic_np_µg_ml,concentration,zoi_np_mm,np_size_min_nm,np_size_max_nm,np_size_avg_nm,shape,time_set_hours,zeta_potential_mV,solvent_for_extract,temperature_for_extract_C,duration_preparing_extract_min,precursor_of_np,concentration_of_precursor_mM,hydrodynamic_diameter_nm,ph_during_synthesis,reference,doi,article_list,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
2172,CuO,0,Bacillus subtilis,0,,chemical_synthesis using sodium borohydride,ZOI,,10.0,18.0,42.0,42.0,42.0,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2173,CuO,0,Bacillus subtilis,0,,chemical_synthesis using sodium borohydride,ZOI,,100.0,21.0,44.0,44.0,44.0,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2174,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,2.0,14.0,14.6,14.6,14.6,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2175,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,4.0,12.0,45.1,45.1,45.1,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2176,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,6.0,13.0,45.3,45.3,45.3,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2177,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,8.0,11.0,46.0,46.0,46.0,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2178,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,10.0,11.0,46.8,46.8,46.8,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2179,CuO,0,Bacillus subtilis,0,,chemical_synthesis using tri-sodium citrate,ZOI,,100.0,15.0,92.0,92.0,92.0,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2180,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,2.0,13.0,13.0,13.0,13.0,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2181,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,4.0,13.0,46.8,46.8,46.8,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2182,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,6.0,13.0,51.3,51.3,51.3,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2183,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,8.0,16.0,51.9,51.9,51.9,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2184,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,10.0,13.0,110.2,110.2,110.2,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2185,CuO,0,Escherichia coli,0,,chemical_synthesis using oxalic acid,ZOI,,100.0,17.0,304.0,304.0,304.0,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2186,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,2.0,15.0,15.8,15.8,15.8,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2187,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,4.0,15.0,25.9,25.9,25.9,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2188,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,6.0,18.0,37.1,37.1,37.1,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2189,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,8.0,17.0,41.9,41.9,41.9,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2190,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,10.0,18.0,42.0,42.0,42.0,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2191,CuO,0,Escherichia coli,0,,chemical_synthesis using sodium borohydride,ZOI,,100.0,21.0,44.0,44.0,44.0,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2192,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,2.0,12.0,14.6,14.6,14.6,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2193,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,4.0,11.0,45.1,45.1,45.1,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2194,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,6.0,12.0,45.3,45.3,45.3,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2195,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,8.0,15.0,46.0,46.0,46.0,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2196,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,10.0,11.0,46.8,46.8,46.8,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2197,CuO,0,Escherichia coli,0,,chemical_synthesis using tri-sodium citrate,ZOI,,100.0,13.0,92.0,92.0,92.0,ellipsoidal,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2198,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,2.0,14.0,13.0,13.0,13.0,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2199,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,4.0,14.0,46.8,46.8,46.8,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2200,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,6.0,11.0,51.3,51.3,51.3,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2201,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,8.0,13.0,51.9,51.9,51.9,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2202,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,10.0,13.0,110.2,110.2,110.2,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2203,CuO,0,Lactococcus lactis,0,,chemical_synthesis using oxalic acid,ZOI,,100.0,12.0,304.0,304.0,304.0,nanoplates,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2204,CuO,0,Lactococcus lactis,0,,chemical_synthesis using sodium borohydride,ZOI,,2.0,20.0,15.8,15.8,15.8,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2205,CuO,0,Lactococcus lactis,0,,chemical_synthesis using sodium borohydride,ZOI,,4.0,14.2,25.9,25.9,25.9,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2206,CuO,0,Lactococcus lactis,0,,chemical_synthesis using sodium borohydride,ZOI,,6.0,16.0,37.1,37.1,37.1,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2207,CuO,0,Lactococcus lactis,0,,chemical_synthesis using sodium borohydride,ZOI,,8.0,15.0,41.9,41.9,41.9,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
2208,CuO,0,Lactococcus lactis,0,,chemical_synthesis using sodium borohydride,ZOI,,10.0,18.0,42.0,42.0,42.0,snowflake,24.0,,,,,,,,,https://www.sciencedirect.com/science/article/abs/pii/S1387700322011807,10.1016/j.inoche.2022.110372,206,Inorganic Chemistry Communications,Elsevier BV,2023,"Copper oxide nanoparticles: Synthesis via chemical reduction, characterization, antibacterial activity, and possible mechanism involved",False,False,closed,206_1-s2.0-S1387700322011807-main.pdf,0,data/pdfs/pdf_seltox/206_1-s2.0-S1387700322011807-main.pdf,False
