sn,material,shape,coat_functional_group,synthesis_method,surface_charge,size_in_medium_nm,zeta_in_medium_mv,no_of_cells_cells_well,human_animal,cell_source,cell_tissue,cell_morphology,cell_age,time_hr,concentration,test,test_indicator,viability_%,doi,article_list,core_nm,hydrodynamic_nm,potential_mv,cell_type,journal_name,publisher,year,title,journal_is_oa,is_oa,oa_status,pdf,access,pdf_file,pdf_downloaded
2703,Fe3O4,Sphere,,Commercial,Positive,1025.0,1.7,50000.0,H,Human,Heart,Epithelial,Adult,24,100.0,MTT,TetrazoliumSalt,92.787,10.1007/s10565-011-9191-9,82,,46.8,,HCMEC,Cell Biology and Toxicology,Springer Science and Business Media LLC,2011,"Cytotoxicity, permeability, and inflammation of metal oxide nanoparticles in human cardiac microvascular endothelial cells",False,FALSE,closed,82_sun2011.pdf,0,data/pdfs/pdf_cytotox/82_sun2011.pdf,False
2785,C,Nanotube,,Chemical Vapor Deposition,,,,2000.0,H,Human,UrinaryBladder,Epithelial,Adult,48,50.0,CytoTox-Glo,Dead-Cell-Protease,94.167,10.1016/j.ijpharm.2015.01.017,83,,11.0,,UM-UC-3,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2786,C,Nanotube,,Chemical Vapor Deposition,,,,2000.0,H,Human,UrinaryBladder,Epithelial,Adult,48,50.0,CytoTox-Glo,Dead-Cell-Protease,75.417,10.1016/j.ijpharm.2015.01.017,83,,11.0,,UM-UC-3,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2787,C,Nanotube,,Chemical Vapor Deposition,,,,2000.0,H,Human,UrinaryBladder,Epithelial,Adult,48,50.0,CytoTox-Glo,Dead-Cell-Protease,75.833,10.1016/j.ijpharm.2015.01.017,83,,18.0,,UM-UC-3,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2788,C,Nanotube,,Chemical Vapor Deposition,,,,2000.0,H,Human,UrinaryBladder,Epithelial,Adult,48,50.0,CytoTox-Glo,Dead-Cell-Protease,65.625,10.1016/j.ijpharm.2015.01.017,83,,18.0,,UM-UC-3,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2789,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,48,100.0,WST-1,TetrazoliumSalt,39.61,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2790,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,72,100.0,WST-1,TetrazoliumSalt,70.779,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2791,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,96,100.0,WST-1,TetrazoliumSalt,68.571,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2792,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,48,100.0,WST-1,TetrazoliumSalt,29.351,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2793,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,72,100.0,WST-1,TetrazoliumSalt,47.273,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2794,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,96,100.0,WST-1,TetrazoliumSalt,44.416,10.1016/j.ijpharm.2015.01.017,83,,11.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2795,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,48,100.0,WST-1,TetrazoliumSalt,50.26,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2796,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,72,100.0,WST-1,TetrazoliumSalt,82.078,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2797,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,96,100.0,WST-1,TetrazoliumSalt,78.961,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2798,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,48,100.0,WST-1,TetrazoliumSalt,38.052,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2799,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,72,100.0,WST-1,TetrazoliumSalt,66.623,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2800,C,Nanotube,,Chemical Vapor Deposition,,,,300.0,H,Human,UrinaryBladder,Epithelial,Adult,96,100.0,WST-1,TetrazoliumSalt,56.234,10.1016/j.ijpharm.2015.01.017,83,,18.0,,EJ28,International Journal of Pharmaceutics,Elsevier BV,2015,Characterization of different carbon nanotubes for the development of a mucoadhesive drug delivery system for intravesical treatment of bladder cancer,False,FALSE,closed,83_rieger2015.pdf,0,data/pdfs/pdf_cytotox/83_rieger2015.pdf,False
2801,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,5.0,NRU,NeutralRed,100.0,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2802,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,10.0,NRU,NeutralRed,98.443,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2803,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,25.0,NRU,NeutralRed,89.619,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2804,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,50.0,NRU,NeutralRed,80.45,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2805,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,100.0,NRU,NeutralRed,64.187,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2806,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,5.0,MTT,TetrazoliumSalt,84.201,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2807,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,25.0,MTT,TetrazoliumSalt,76.302,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2808,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,50.0,MTT,TetrazoliumSalt,72.89,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2809,TiO2,Irregular,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,100.0,MTT,TetrazoliumSalt,61.4,10.1016/j.jhazmat.2009.12.089,84,,20.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2810,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,5.0,NRU,NeutralRed,98.789,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2811,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,10.0,NRU,NeutralRed,100.69,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2812,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,25.0,NRU,NeutralRed,99.308,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2813,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,50.0,NRU,NeutralRed,93.08,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2814,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,100.0,NRU,NeutralRed,75.606,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2815,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,5.0,MTT,TetrazoliumSalt,81.149,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2816,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,25.0,MTT,TetrazoliumSalt,74.506,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2817,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,50.0,MTT,TetrazoliumSalt,67.684,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2818,Al2O3,Sphere,,Commercial,,,,25000.0,A,Hamster,Ovary,Epithelial,Adult,24,100.0,MTT,TetrazoliumSalt,79.713,10.1016/j.jhazmat.2009.12.089,84,,28.0,,CHO-K1,Journal of Hazardous Materials,Elsevier BV,2010,Comparative study of the cytotoxic and genotoxic effects of titanium oxide and aluminium oxide nanoparticles in Chinese hamster ovary (CHO-K1) cells,False,FALSE,closed,84_divirgilio2010.pdf,0,data/pdfs/pdf_cytotox/84_divirgilio2010.pdf,False
2819,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,10.0,EZ4U,TetrazoliumSalt,101.8,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,L929,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2820,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,50.0,EZ4U,TetrazoliumSalt,98.561,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,L929,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2821,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,100.0,EZ4U,TetrazoliumSalt,97.482,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,L929,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2822,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,200.0,EZ4U,TetrazoliumSalt,94.604,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,L929,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2823,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,A,Mouse,SubcutaneousConnectiveTissue,Fibroblast,Adult,24,400.0,EZ4U,TetrazoliumSalt,91.547,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,L929,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2824,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,H,Human,Skin,Fibroblast,Adult,24,10.0,EZ4U,TetrazoliumSalt,97.482,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,BJ,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2825,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,H,Human,Skin,Fibroblast,Adult,24,50.0,EZ4U,TetrazoliumSalt,97.482,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,BJ,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2826,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,H,Human,Skin,Fibroblast,Adult,24,100.0,EZ4U,TetrazoliumSalt,97.482,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,BJ,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2827,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,H,Human,Skin,Fibroblast,Adult,24,200.0,EZ4U,TetrazoliumSalt,98.741,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,BJ,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
2828,Al2O3,Sphere,,Thermal Decomposition,Positive,92.0,-10.6,,H,Human,Skin,Fibroblast,Adult,24,400.0,EZ4U,TetrazoliumSalt,96.583,10.1016/j.tiv.2011.07.010,85,,78.0,11.4,BJ,Toxicology in Vitro,Elsevier BV,2011,Assessment of the cytotoxicity of aluminium oxide nanoparticles on selected mammalian cells,False,FALSE,closed,85_radziun2011.pdf,0,data/pdfs/pdf_cytotox/85_radziun2011.pdf,False
