record_id,source_pdf,source_page,source_type,extractor,evidence,name_raw,name_std,smiles_raw,smiles_canonical,inchikey,pubchem_cid,cas,formula,mw,iupac_name,target_raw,assay_type_raw,assay_type_std,organism_raw,organism_std,property,value_raw,unit_raw,value_std,unit_std,conversion_note,validation,validation_detail,dup_group,dup_level,is_primary,conflict_group,conflict_flag,needs_review,review_reason,extracted_at
r_6d7305a33279,intechopen.108949.pdf,,text,opsin:text,or a substituted aniline with glycerol in the presence of sulphuric,glycerol,glycerol,OCC(O)CO,OCC(O)CO,PEDCQBHIVMGVHV-UHFFFAOYSA-N,753,56-81-5,C3H8O3,92.09,"propane-1,2,3-triol",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_85081e323592,intechopen.108949.pdf,,text,opsin:text,irst step was the reaction of 5-chloro-8-hydroxyquinoline with monochloroacetic acid me,5-chloro-8-hydroxyquinoline,5-chloro-8-hydroxyquinoline,ClC1=C2C=CC=NC2=C(C=C1)O,Oc1ccc(Cl)c2cccnc12,CTQMJYWDVABFRZ-UHFFFAOYSA-N,2817,130-16-5,C9H6ClNO,179.6,5-chloroquinolin-8-ol,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_a5d70830411c,intechopen.108949.pdf,,text,opsin:text,"DM, Ziora ZM, Blaskovich MAT. Quinolone antibiotics. MedChemComm. 201",Quinolone,Quinolone,N1C(C=CC2=CC=CC=C12)=O,O=c1ccc2ccccc2[nH]1,LISFMEBWQUVKPJ-UHFFFAOYSA-N,6038,59-31-4,C9H7NO,145.16,1H-quinolin-2-one,,,,,,,,,,,,passed,rdkit canonical,dup_048,2,True,,False,False,,2026-06-26T20:28:38+00:00
r_5102bb145232,intechopen.108949.pdf,,text,opsin:text,errocenylbenzimidazoles fused aminoquinoline derivatives and evaluated the,aminoquinoline,aminoquinoline,NC1=NC2=CC=CC=C2C=C1,Nc1ccc2ccccc2n1,GCMNJUJAKQGROZ-UHFFFAOYSA-N,11379,580-22-3,C9H8N2,144.17,quinolin-2-amine,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_4de483916671,intechopen.108949.pdf,,text,opsin:text,n was initiated by condensing 2-cyanomethylbenzimidazole with heteroaromatic aldehyde,2-cyanomethylbenzimidazole,2-cyanomethylbenzimidazole,C(#N)CC=1NC2=C(N1)C=CC=C2,N#CCc1nc2ccccc2[nH]1,BWOVACANEIVHST-UHFFFAOYSA-N,20455,4414-88-4,C9H7N3,157.17,2-(1H-benzimidazol-2-yl)acetonitrile,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_611e3cef8101,intechopen.108949.pdf,,text,opsin:text,lowed by the cyclisation with 2-mercaptoquinoline-3-carbaldehyde 1/2-chloroquinoline-3-carbald,2-mercaptoquinoline-3-carbaldehyde,2-mercaptoquinoline-3-carbaldehyde,SC1=NC2=CC=CC=C2C=C1C=O,O=Cc1cc2ccccc2nc1S,QGNIZTZEZZJHEK-UHFFFAOYSA-N,1834939,51925-41-8,C10H7NOS,189.24,2-sulfanylidene-1H-quinoline-3-carbaldehyde,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_609b517042a0,intechopen.108949.pdf,,text,opsin:text,zole hybrid scaffold with the Quinolinyloxadiazole skeleton with potential α-glu,Quinolinyloxadiazole,Quinolinyloxadiazole,N1=C(C=CC2=CC=CC=C12)C=1N=NOC1,c1ccc2nc(-c3conn3)ccc2c1,ZXXZERUEAUHPAL-UHFFFAOYSA-N,18990797,,C11H7N3O,197.19,4-quinolin-2-yloxadiazole,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_ccaf3a297801,intechopen.108949.pdf,,text,opsin:text,ogues by coupling reaction of 2-oxo-quinoline-3-carbaldehyde with various _o_ -phenylenedi,2-oxo-quinoline-3-carbaldehyde,2-oxo-quinoline-3-carbaldehyde,O=C1NC2=CC=CC=C2C=C1C=O,O=Cc1cc2ccccc2[nH]c1=O,VWHKEYXRRNSJTN-UHFFFAOYSA-N,589334,91301-03-0,C10H7NO2,173.17,2-oxo-1H-quinoline-3-carbaldehyde,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_2fcfd0131d52,intechopen.108949.pdf,,text,opsin:text,dy and co-workers synthesised 8-quinolinol analogues bearing a benzimida,8-quinolinol,8-quinolinol,N1=CC=CC2=CC=CC(=C12)O,Oc1cccc2cccnc12,MCJGNVYPOGVAJF-UHFFFAOYSA-N,1923,148-24-3,C9H7NO,145.16,quinolin-8-ol,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_c49428a44c95,intechopen.108949.pdf,,text,opsin:text,"e nitro and amino substituted benzimidazo[1,2-a]quinolines. Bioorganic & Medicinal Chem","benzimidazo[1,2-a]quinoline","benzimidazo[1,2-a]quinoline",C1=CC=CC=2C=CC=3N(C12)C1=C(N3)C=CC=C1,c1ccc2c(c1)ccc1nc3ccccc3n12,QQYLPRKCBLKCJM-UHFFFAOYSA-N,10921967,205-54-9,C15H10N2,218.25,"benzimidazolo[1,2-a]quinoline",,,,,,,,,,,,passed,rdkit canonical,dup_049,2,True,,False,False,,2026-06-26T20:28:38+00:00
r_3daff873eadd,intechopen.108949.pdf,,text,opsin:text,macological evaluation of new 3-(1H-benzimidazol2-yl)quinolin-2(1H)-one derivatives as potential anti,3-(1H-benzimidazol2-yl)quinolin-2(1H)-one,3-(1H-benzimidazol2-yl)quinolin-2(1H)-one,N1C(=NC2=C1C=CC=C2)C=2C(NC1=CC=CC=C1C2)=O,O=c1[nH]c2ccccc2cc1-c1nc2ccccc2[nH]1,CMHODBMVRLRLOW-UHFFFAOYSA-N,135402853,83520-73-4,C16H11N3O,261.28,3-(1H-benzimidazol-2-yl)-1H-quinolin-2-one,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_417960ec2a9d,intechopen.108949.pdf,,text,opsin:text,imidazol-2-yl quinoline,imidazol-2-yl quinoline,imidazol-2-yl quinoline,N1C(=NC=C1)C1=NC2=CC=CC=C2C=C1,c1ccc2nc(-c3ncc[nH]3)ccc2c1,LXDYCVXERGUGAA-UHFFFAOYSA-N,19846656,99288-33-2,C12H9N3,195.22,2-(1H-imidazol-2-yl)quinoline,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_6b550eadf61e,intechopen.108949.pdf,,text,opsin:text,"Xue J-Y, Xu Y-G. Discovery of N-(2-phenyl-1Hbenzo[d]imidazol-5-yl)quinolin-4amine derivatives as novel VEGFR-2",N-(2-phenyl-1Hbenzo[d]imidazol-5-yl)quinolin-4amine,N-(2-phenyl-1Hbenzo[d]imidazol-5-yl)quinolin-4amine,C1(=CC=CC=C1)C1=NC2=C(N1)C=CC(=C2)NC2=CC=NC1=CC=CC=C21,c1ccc(-c2nc3cc(Nc4ccnc5ccccc45)ccc3[nH]2)cc1,WAGLSQSNDMHTEH-UHFFFAOYSA-N,118710876,,C22H16N4,336.4,N-(2-phenyl-3H-benzimidazol-5-yl)quinolin-4-amine,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_ab7fd2a04e51,intechopen.108949.pdf,,text,opsin:text,"ehyde to tetrazolo [1,5- _a_ ]quinoline-4-carbaldehyde after treatment with sodium a",quinoline-4-carbaldehyde,quinoline-4-carbaldehyde,N1=CC=C(C2=CC=CC=C12)C=O,O=Cc1ccnc2ccccc12,MGCGJBXTNWUHQE-UHFFFAOYSA-N,78072,4363-93-3,C10H7NO,157.17,quinoline-4-carbaldehyde,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:28:38+00:00
r_18ddcd61a951,s13065-018-0479-1.pdf,,text,regex,"mpound **2** in 94% yield as colourless crystals, mp: 163–164 °C (lit",,,,,,,,,,,,,,,,melting_point,163–164,°C,163.5,degC,already canonical,unverified,,,,True,,False,True,measurement without attached compound; value note: range,2026-06-26T20:29:02+00:00
r_ea7c2a20f2aa,s13065-018-0479-1.pdf,,text,regex+openchemie,lfonamide_ ( _**4a**_ ). White solid; Yield: 90%; mp: 153–154 °C; IR,4a,4a,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,YFAHYGVTVNUIFF-UHFFFAOYSA-N,,,,,,,,,,,melting_point,153–154,°C,153.5,degC,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify); value note: range",2026-06-26T20:29:02+00:00
r_f75f1790d63a,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**4b**_ ). White solid; Yield: 87%; mp: 165–166 °C; IR,4b,4b,,,,,,,,,,,,,,melting_point,165–166,°C,165.5,degC,already canonical,unverified,name did not resolve,,,True,conf_009,True,True,"value note: range; compound label '4b' (needs cross-reference to a structure); value conflict on melting_point (kept as metadata, not averaged)",2026-06-26T20:29:02+00:00
r_423d9ae22be7,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**4c**_ ). White solid; Yield: 85%; mp: 216–218 °C; IR,4c,4c,,,,,,,,,,,,,,melting_point,216–218,°C,217.0,degC,already canonical,unverified,name did not resolve,,,True,conf_010,True,True,"value note: range; compound label '4c' (needs cross-reference to a structure); value conflict on melting_point (kept as metadata, not averaged)",2026-06-26T20:29:02+00:00
r_4d8cfd125cb9,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**4d**_ ). White solid; Yield: 89%; mp: 148–150 °C; IR,4d,4d,,,,,,,,,,,,,,melting_point,148–150,°C,149.0,degC,already canonical,unverified,name did not resolve,,,True,conf_011,True,True,"value note: range; compound label '4d' (needs cross-reference to a structure); value conflict on melting_point (kept as metadata, not averaged)",2026-06-26T20:29:02+00:00
r_0fd656310d7f,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**4e**_ ). White solid; Yield: 88%; mp: 204–206 °C; IR,4e,4e,,,,,,,,,,,,,,melting_point,204–206,°C,205.0,degC,already canonical,unverified,name did not resolve,,,True,conf_012,True,True,"value note: range; compound label '4e' (needs cross-reference to a structure); value conflict on melting_point (kept as metadata, not averaged)",2026-06-26T20:29:02+00:00
r_ad2d3a9e1ed8,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**4f**_ ). White solid; Yield: 90%; mp: 244–246 °C;IR (,4f,4f,,,,,,,,,,,,,,melting_point,244–246,°C,245.0,degC,already canonical,unverified,name did not resolve,,,True,conf_013,True,True,"value note: range; compound label '4f' (needs cross-reference to a structure); value conflict on melting_point (kept as metadata, not averaged)",2026-06-26T20:29:02+00:00
r_e71d96b8f475,s13065-018-0479-1.pdf,,text,regex,mpound **5** in 91% yield as colourless crystals. mp: 72–73 °C (lit,,,,,,,,,,,,,,,,melting_point,72–73,°C,72.5,degC,already canonical,unverified,,,,True,,False,True,measurement without attached compound; value note: range,2026-06-26T20:29:02+00:00
r_5ebef1ecb11d,s13065-018-0479-1.pdf,,text,regex+openchemie,lfonamide_ ( _**6a**_ ). White solid; Yield: 87%; mp: 176–178 °C; IR,6a,6a,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)nn2)cc1,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)nn2)cc1,GTJJDYQCPVBEFO-UHFFFAOYSA-N,,,,,,,,,,,melting_point,176–178,°C,177.0,degC,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify); value note: range",2026-06-26T20:29:02+00:00
r_f61f8c10d6db,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**6b**_ ). White solid; Yield: 83%; mp: 199–201 °C; IR,6b,6b,,,,,,,,,,,,,,melting_point,199–201,°C,200.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '6b' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_55ba530dbbee,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**6c**_ ). White solid; Yield: 82%; mp: 220–222 °C; IR,6c,6c,,,,,,,,,,,,,,melting_point,220–222,°C,221.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '6c' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_04fdfba5ee50,s13065-018-0479-1.pdf,,text,regex,onamide_ ( _**6d**_ ). White solid;   Yield: 85%; mp: 158–160 °C; IR,6d,6d,,,,,,,,,,,,,,melting_point,158–160,°C,159.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '6d' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_e27731a818e0,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**6e**_ ). White solid; Yield: 85%; mp: 238–240 °C; IR,6e,6e,,,,,,,,,,,,,,melting_point,238–240,°C,239.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '6e' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_61298b24d363,s13065-018-0479-1.pdf,,text,regex,lfonamide_ ( _**6f**_ ). White solid; Yield: 88%; mp: 276–278 °C; IR,6f,6f,,,,,,,,,,,,,,melting_point,276–278,°C,277.0,degC,already canonical,unverified,name did not resolve,,,True,,False,True,value note: range; compound label '6f' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_5e85e46d61b1,s13065-018-0479-1.pdf,,text,regex,d target thiopropargylated benzimidazole **2** in 94% yield (Sch,,,,,,,,,,,,,,,,yield,94,%,94.0,%,already canonical,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:29:02+00:00
r_f423efe2be92,s13065-018-0479-1.pdf,,text,regex,azole-sulfonamide conjugates **5a** – **f** in 85–90% yields aft,5a,5a,,,,,,,,,,,,,,yield,90,%,90.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '5a' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_c87c50a60b86,s13065-018-0479-1.pdf,,text,regex,"_S,N_ -bispropargylated benzimidazole **5** in 91% yield afte",,,,,,,,,,,,,,,,yield,91,%,91.0,%,already canonical,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:29:02+00:00
r_de81a8f32800,s13065-018-0479-1.pdf,,text,regex,tallized from ethanol to afford compound **2** in 94% yield as c,6f,6f,,,,,,,,,,,,,,yield,94,%,94.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6f' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_7267d25374dc,s13065-018-0479-1.pdf,,text,regex+openchemie,yl)benzenesulfonamide_ ( _**4a**_ ). White solid; Yield: 90%; mp:,4a,4a,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4[nH]3)nn2)cc1,YFAHYGVTVNUIFF-UHFFFAOYSA-N,,,,,,,,,,,yield,90,%,90.0,%,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify)",2026-06-26T20:29:02+00:00
r_8bab22ec0045,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**4b**_ ). White solid; Yield: 87%; mp:,4b,4b,,,,,,,,,,,,,,yield,87,%,87.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '4b' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_f5e976eb0043,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**4c**_ ). White solid; Yield: 85%; mp:,4c,4c,,,,,,,,,,,,,,yield,85,%,85.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '4c' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_b199180b79ab,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**4d**_ ). White solid; Yield: 89%; mp:,4d,4d,,,,,,,,,,,,,,yield,89,%,89.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '4d' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_91c2cb457036,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**4e**_ ). White solid; Yield: 88%; mp:,4e,4e,,,,,,,,,,,,,,yield,88,%,88.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '4e' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_e4c350144b8f,s13065-018-0479-1.pdf,,text,regex,ne)benzenesulfonamide_ ( _**4f**_ ). White solid; Yield: 90%; mp:,4f,4f,,,,,,,,,,,,,,yield,90,%,90.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '4f' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_0cfc4e311645,s13065-018-0479-1.pdf,,text,regex,tallized from ethanol to afford compound **5** in 91% yield as c,,,,,,,,,,,,,,,,yield,91,%,91.0,%,already canonical,unverified,,,,True,,False,True,measurement without attached compound,2026-06-26T20:29:02+00:00
r_c9f80bc02154,s13065-018-0479-1.pdf,,text,regex+openchemie,yl)benzenesulfonamide_ ( _**6a**_ ). White solid; Yield: 87%; mp:,6a,6a,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)nn2)cc1,NS(=O)(=O)c1ccc(-n2cc(CSc3nc4ccccc4n3Cc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)nn2)cc1,GTJJDYQCPVBEFO-UHFFFAOYSA-N,,,,,,,,,,,yield,87,%,87.0,%,already canonical,passed,rdkit canonical,,,True,,False,True,"structure from OpenChemIE coref (label-matched, verify)",2026-06-26T20:29:02+00:00
r_bb274ace1534,s13065-018-0479-1.pdf,,text,regex,l) benzenesulfonamide_ ( _**6b**_ ). White solid; Yield: 83%; mp:,6b,6b,,,,,,,,,,,,,,yield,83,%,83.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6b' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_d9b85e465740,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**6c**_ ). White solid; Yield: 82%; mp:,6c,6c,,,,,,,,,,,,,,yield,82,%,82.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6c' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_69c02457bfc2,s13065-018-0479-1.pdf,,text,regex,)benzenesulfonamide_ ( _**6d**_ ). White solid;   Yield: 85%; mp:,6d,6d,,,,,,,,,,,,,,yield,85,%,85.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6d' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_bff7e8b2b71c,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**6e**_ ). White solid; Yield: 85%; mp:,6e,6e,,,,,,,,,,,,,,yield,85,%,85.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6e' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_d11988d29e39,s13065-018-0479-1.pdf,,text,regex,yl)benzenesulfonamide_ ( _**6f**_ ). White solid; Yield: 88%; mp:,6f,6f,,,,,,,,,,,,,,yield,88,%,88.0,%,already canonical,unverified,name did not resolve,,,True,,False,True,compound label '6f' (needs cross-reference to a structure),2026-06-26T20:29:02+00:00
r_7dcaa77f11ec,s13065-018-0479-1.pdf,,text,opsin:text,"µL of freshly prepared MTT [(3-[4,5-dimethylthiazole-2-yl]-2,5-diphenyl-tetrazolium bromide)] reagent was added t","3-[4,5-dimethylthiazole-2-yl]-2,5-diphenyl-tetrazolium","3-[4,5-dimethylthiazole-2-yl]-2,5-diphenyl-tetrazolium",CC=1N=C(SC1C)N1N([NH2+]C(=N1)C1=CC=CC=C1)C1=CC=CC=C1,Cc1nc(N2N=C(c3ccccc3)[NH2+]N2c2ccccc2)sc1C,ASJSXUWOFZATJM-UHFFFAOYSA-O,21863241,,C18H18N5S+,336.4,"2-(2,5-diphenyl-1H-tetrazol-1-ium-3-yl)-4,5-dimethyl-1,3-thiazole",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_d3344d05e913,s13065-018-0479-1.pdf,,text,opsin:text,piperidine morpholine,piperidine morpholine,piperidine morpholine,N1CCOCC1.N1CCCCC1,C1CCNCC1.C1COCCN1,AHKJGIUKIBGOKH-UHFFFAOYSA-N,21963786,,C9H20N2O,172.27,morpholine;piperidine,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_ea3845df5c70,s13065-018-0479-1.pdf,,text,opsin:text,"tuted‑1,2,3‑triazole tethered benzimidazole‑sulfonamide conjugates  5a – f<br>**-----",benzimidazole‑sulfonamide,benzimidazole‑sulfonamide,N1=C(NC2=C1C=CC=C2)S(=O)(=O)N,NS(=O)(=O)c1nc2ccccc2[nH]1,XRGHQBXKSHAQRB-UHFFFAOYSA-N,228459,5435-31-4,C7H7N3O2S,197.22,1H-benzimidazole-2-sulfonamide,,,,,,,,,,,,passed,rdkit canonical,dup_050,2,True,,False,False,,2026-06-26T20:29:03+00:00
r_d7805327e1cb,s13065-018-0479-1.pdf,,text,opsin:text,"l isatin‑1,2,3‑triazoles with piperidine, morpholine or piperazine moi",piperidine,piperidine,N1CCCCC1,C1CCNCC1,NQRYJNQNLNOLGT-UHFFFAOYSA-N,8082,110-89-4,C5H11N,85.15,piperidine,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_edc025637907,s13065-018-0479-1.pdf,,text,opsin:text,"3‑triazole and furo[2,3‑ _d_ ]pyrimidine‑ 2‑one‑1,2,3‑triazole hybrids as potential anti‑can","pyrimidine‑ 2‑one‑1,2,3‑triazole","pyrimidine‑ 2‑one‑1,2,3‑triazole",N1N=NC=C1.N1C(N=CC=C1)=O,O=c1nccc[nH]1.c1c[nH]nn1,RZHZZPLCANRWQW-UHFFFAOYSA-N,118695637,,C6H7N5O,165.15,1H-pyrimidin-2-one;2H-triazole,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_135987df6c84,s13065-018-0479-1.pdf,,text,opsin:text,"on with propargyl bromide and 1,3‑dibromopropyne. Chem Heterocycl Compd 44:112","1,3‑dibromopropyne","1,3‑dibromopropyne",BrC#CCBr,BrC#CCBr,DWKIXODUXSEILO-UHFFFAOYSA-N,11275630,627-16-7,C3H2Br2,197.86,"1,3-dibromoprop-1-yne",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_9dd8201ddbce,s13065-018-0479-1.pdf,,text,opsin:text,988) Cellular pharmacology of chloroquinoxaline sulfonamide and a related compound in mur,chloroquinoxaline sulfonamide,chloroquinoxaline sulfonamide,ClC=1C(=NC2=CC=CC=C2N1)S(=O)(=O)N,NS(=O)(=O)c1nc2ccccc2nc1Cl,XSCKKKKCZBNKQZ-UHFFFAOYSA-N,53628440,,C8H6ClN3O2S,243.67,3-chloroquinoxaline-2-sulfonamide,,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
r_97ad8540eb49,s13065-018-0479-1.pdf,,text,opsin:text,", Cetina M et al (2017) Novel pyrimidine‑2,4‑dione–1,2,3‑triazole and furo[2,3‑ _d_ ]pyrimidine","pyrimidine‑2,4‑dione–1,2,3‑triazole","pyrimidine‑2,4‑dione–1,2,3‑triazole",N1N=NC=C1.N1C(NC(C=C1)=O)=O,O=c1cc[nH]c(=O)[nH]1.c1c[nH]nn1,QUHNVZBEWJDBJX-UHFFFAOYSA-N,160521323,,C6H7N5O2,181.15,"1H-pyrimidine-2,4-dione;2H-triazole",,,,,,,,,,,,passed,rdkit canonical,,,True,,False,False,,2026-06-26T20:29:03+00:00
